"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Feb., 2010"	"2010/02"	12	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Apr., 2010"	"2010/04"	19	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Jun., 2010"	"2010/06"	12	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Sep., 2010"	"2010/09"	16	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Mar., 2011"	"2011/03"	16	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Apr., 2011"	"2011/04"	17	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"May, 2011"	"2011/05"	11	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Oct., 2011"	"2011/10"	10	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Nov., 2011"	"2011/11"	18	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Dec., 2011"	"2011/12"	13	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"May, 2012"	"2012/05"	11	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Jun., 2012"	"2012/06"	15	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Jul., 2012"	"2012/07"	10	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Aug., 2012"	"2012/08"	10	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Oct., 2012"	"2012/10"	14	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Adams County, IN"	"18001"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	19	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jan., 2010"	"2010/01"	28	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Feb., 2010"	"2010/02"	31	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Mar., 2010"	"2010/03"	20	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Apr., 2010"	"2010/04"	31	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"May, 2010"	"2010/05"	25	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jun., 2010"	"2010/06"	34	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jul., 2010"	"2010/07"	28	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Aug., 2010"	"2010/08"	24	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Sep., 2010"	"2010/09"	26	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Oct., 2010"	"2010/10"	35	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Nov., 2010"	"2010/11"	28	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Dec., 2010"	"2010/12"	34	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jan., 2011"	"2011/01"	28	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Feb., 2011"	"2011/02"	34	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Mar., 2011"	"2011/03"	36	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Apr., 2011"	"2011/04"	22	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"May, 2011"	"2011/05"	30	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jun., 2011"	"2011/06"	34	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jul., 2011"	"2011/07"	31	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Aug., 2011"	"2011/08"	21	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Sep., 2011"	"2011/09"	29	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Oct., 2011"	"2011/10"	26	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Nov., 2011"	"2011/11"	36	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Dec., 2011"	"2011/12"	41	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jan., 2012"	"2012/01"	38	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Feb., 2012"	"2012/02"	24	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Mar., 2012"	"2012/03"	32	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Apr., 2012"	"2012/04"	32	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"May, 2012"	"2012/05"	30	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jun., 2012"	"2012/06"	45	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Jul., 2012"	"2012/07"	32	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Aug., 2012"	"2012/08"	29	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Sep., 2012"	"2012/09"	35	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Oct., 2012"	"2012/10"	26	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Nov., 2012"	"2012/11"	37	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"55-64 years"	"55-64"	"Dec., 2012"	"2012/12"	32	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Jan., 2010"	"2010/01"	30	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Feb., 2010"	"2010/02"	41	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Mar., 2010"	"2010/03"	39	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Apr., 2010"	"2010/04"	43	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"May, 2010"	"2010/05"	40	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Jun., 2010"	"2010/06"	30	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Jul., 2010"	"2010/07"	38	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Aug., 2010"	"2010/08"	28	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Sep., 2010"	"2010/09"	39	Not Applicable	Not Applicable
	"Allen County, IN"	"18003"	"65-74 years"	"65-74"	"Oct., 2010"	"2010/10"	37	Not Applicable	Not Applicable
