"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Feb., 2014"	"2014/02"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"May, 2014"	"2014/05"	18	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Jul., 2014"	"2014/07"	11	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Oct., 2014"	"2014/10"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Dec., 2014"	"2014/12"	12	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Mar., 2015"	"2015/03"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"May, 2015"	"2015/05"	11	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Sep., 2015"	"2015/09"	13	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"65-74 years"	"65-74"	"Dec., 2015"	"2015/12"	14	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"75-84 years"	"75-84"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"75-84 years"	"75-84"	"Jul., 2013"	"2013/07"	10	Not Applicable	Not Applicable
	"Baldwin County, GA"	"13009"	"75-84 years"	"75-84"	"Jan., 2014"	"2014/01"	13	Not Applicable	Not Applicable
