"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Aitkin County, MN"	"27001"	"75-84 years"	"75-84"	"Apr., 2017"	"2017/04"	10	Not Applicable	Not Applicable
	"Aitkin County, MN"	"27001"	"85+ years"	"85+"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Aitkin County, MN"	"27001"	"85+ years"	"85+"	"Dec., 2017"	"2017/12"	10	Not Applicable	Not Applicable
	"Aitkin County, MN"	"27001"	"85+ years"	"85+"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jan., 2016"	"2016/01"	22	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Feb., 2016"	"2016/02"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Mar., 2016"	"2016/03"	36	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Apr., 2016"	"2016/04"	28	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"May, 2016"	"2016/05"	22	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jun., 2016"	"2016/06"	21	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jul., 2016"	"2016/07"	21	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Aug., 2016"	"2016/08"	23	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Sep., 2016"	"2016/09"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Oct., 2016"	"2016/10"	31	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Nov., 2016"	"2016/11"	26	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Dec., 2016"	"2016/12"	33	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jan., 2017"	"2017/01"	26	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Feb., 2017"	"2017/02"	27	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Mar., 2017"	"2017/03"	16	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Apr., 2017"	"2017/04"	17	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"May, 2017"	"2017/05"	32	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jun., 2017"	"2017/06"	15	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jul., 2017"	"2017/07"	26	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Aug., 2017"	"2017/08"	20	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Sep., 2017"	"2017/09"	34	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Oct., 2017"	"2017/10"	26	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Nov., 2017"	"2017/11"	33	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Dec., 2017"	"2017/12"	32	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jan., 2018"	"2018/01"	27	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Mar., 2018"	"2018/03"	22	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Apr., 2018"	"2018/04"	24	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jun., 2018"	"2018/06"	27	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Jul., 2018"	"2018/07"	25	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Aug., 2018"	"2018/08"	19	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Sep., 2018"	"2018/09"	24	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Oct., 2018"	"2018/10"	25	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Nov., 2018"	"2018/11"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"55-64 years"	"55-64"	"Dec., 2018"	"2018/12"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jan., 2016"	"2016/01"	34	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Feb., 2016"	"2016/02"	24	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Mar., 2016"	"2016/03"	25	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Apr., 2016"	"2016/04"	30	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"May, 2016"	"2016/05"	43	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jun., 2016"	"2016/06"	34	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jul., 2016"	"2016/07"	32	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Aug., 2016"	"2016/08"	44	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Sep., 2016"	"2016/09"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Oct., 2016"	"2016/10"	43	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Nov., 2016"	"2016/11"	46	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Dec., 2016"	"2016/12"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jan., 2017"	"2017/01"	42	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Feb., 2017"	"2017/02"	40	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Mar., 2017"	"2017/03"	50	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Apr., 2017"	"2017/04"	38	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"May, 2017"	"2017/05"	45	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jun., 2017"	"2017/06"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jul., 2017"	"2017/07"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Aug., 2017"	"2017/08"	35	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Sep., 2017"	"2017/09"	45	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Oct., 2017"	"2017/10"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Nov., 2017"	"2017/11"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Dec., 2017"	"2017/12"	45	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jan., 2018"	"2018/01"	56	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Feb., 2018"	"2018/02"	36	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Mar., 2018"	"2018/03"	33	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Apr., 2018"	"2018/04"	38	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"May, 2018"	"2018/05"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jun., 2018"	"2018/06"	32	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jul., 2018"	"2018/07"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Aug., 2018"	"2018/08"	43	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Sep., 2018"	"2018/09"	36	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Oct., 2018"	"2018/10"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Nov., 2018"	"2018/11"	31	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Dec., 2018"	"2018/12"	34	Not Applicable	Not Applicable
