"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Accomack County, VA"	"51001"	"55-64 years"	"55-64"	"Oct., 2020 "	"2020/10"	12	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Apr., 2019"	"2019/04"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Oct., 2019"	"2019/10"	12	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Nov., 2019"	"2019/11"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Dec., 2019"	"2019/12"	15	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Feb., 2020 "	"2020/02"	15	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Mar., 2020 "	"2020/03"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Apr., 2020 "	"2020/04"	16	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"May, 2020 "	"2020/05"	15	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Aug., 2020 "	"2020/08"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Sep., 2020 "	"2020/09"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Nov., 2020 "	"2020/11"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Aug., 2019"	"2019/08"	12	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Oct., 2019"	"2019/10"	16	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Dec., 2019"	"2019/12"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Jan., 2020 "	"2020/01"	14	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"May, 2020 "	"2020/05"	15	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Oct., 2020 "	"2020/10"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Dec., 2020 "	"2020/12"	17	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"Jan., 2019"	"2019/01"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"Feb., 2019"	"2019/02"	14	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"Mar., 2019"	"2019/03"	10	Not Applicable	Not Applicable
