"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alcona County, MI"	"26001"	"85+ years"	"85+"	"Dec., 2020 "	"2020/12"	12	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Jan., 2019"	"2019/01"	18	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Mar., 2019"	"2019/03"	16	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Apr., 2019"	"2019/04"	18	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"May, 2019"	"2019/05"	12	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Jun., 2019"	"2019/06"	15	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Sep., 2019"	"2019/09"	13	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Oct., 2019"	"2019/10"	11	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Dec., 2019"	"2019/12"	11	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Jan., 2020 "	"2020/01"	16	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Feb., 2020 "	"2020/02"	17	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Mar., 2020 "	"2020/03"	17	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Apr., 2020 "	"2020/04"	14	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"May, 2020 "	"2020/05"	11	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Jul., 2020 "	"2020/07"	14	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Aug., 2020 "	"2020/08"	11	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Sep., 2020 "	"2020/09"	17	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Oct., 2020 "	"2020/10"	17	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Nov., 2020 "	"2020/11"	10	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"55-64 years"	"55-64"	"Dec., 2020 "	"2020/12"	15	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"65-74 years"	"65-74"	"Jan., 2019"	"2019/01"	12	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"65-74 years"	"65-74"	"Feb., 2019"	"2019/02"	17	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"65-74 years"	"65-74"	"Mar., 2019"	"2019/03"	20	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"65-74 years"	"65-74"	"Apr., 2019"	"2019/04"	16	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	"65-74 years"	"65-74"	"May, 2019"	"2019/05"	22	Not Applicable	Not Applicable
