"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jan., 2016"	"2016/01"	18	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Feb., 2016"	"2016/02"	22	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Mar., 2016"	"2016/03"	20	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Apr., 2016"	"2016/04"	21	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"May, 2016"	"2016/05"	14	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jun., 2016"	"2016/06"	18	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jul., 2016"	"2016/07"	20	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Aug., 2016"	"2016/08"	18	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Sep., 2016"	"2016/09"	20	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Oct., 2016"	"2016/10"	18	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Dec., 2016"	"2016/12"	20	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jan., 2017"	"2017/01"	17	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Feb., 2017"	"2017/02"	15	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Mar., 2017"	"2017/03"	19	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Apr., 2017"	"2017/04"	17	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"May, 2017"	"2017/05"	14	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jun., 2017"	"2017/06"	19	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jul., 2017"	"2017/07"	18	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Aug., 2017"	"2017/08"	21	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Sep., 2017"	"2017/09"	18	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Oct., 2017"	"2017/10"	24	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Nov., 2017"	"2017/11"	22	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Dec., 2017"	"2017/12"	22	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jan., 2018"	"2018/01"	25	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Feb., 2018"	"2018/02"	23	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Mar., 2018"	"2018/03"	25	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jun., 2018"	"2018/06"	20	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Jul., 2018"	"2018/07"	20	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Aug., 2018"	"2018/08"	18	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Sep., 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Oct., 2018"	"2018/10"	15	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Nov., 2018"	"2018/11"	17	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"55-64 years"	"55-64"	"Dec., 2018"	"2018/12"	22	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Jan., 2016"	"2016/01"	35	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Feb., 2016"	"2016/02"	30	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Mar., 2016"	"2016/03"	31	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Apr., 2016"	"2016/04"	30	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"May, 2016"	"2016/05"	29	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Jun., 2016"	"2016/06"	27	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Jul., 2016"	"2016/07"	25	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Sep., 2016"	"2016/09"	22	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Oct., 2016"	"2016/10"	30	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Nov., 2016"	"2016/11"	16	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Dec., 2016"	"2016/12"	31	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Jan., 2017"	"2017/01"	31	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Feb., 2017"	"2017/02"	39	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Mar., 2017"	"2017/03"	38	Not Applicable	Not Applicable
	"Alamance County, NC"	"37001"	"65-74 years"	"65-74"	"Apr., 2017"	"2017/04"	21	Not Applicable	Not Applicable
