"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Accomack County, VA"	"51001"	"55-64 years"	"55-64"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Feb., 2011"	"2011/02"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"May, 2011"	"2011/05"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Jul., 2011"	"2011/07"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"65-74 years"	"65-74"	"Sep., 2012"	"2012/09"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Apr., 2010"	"2010/04"	16	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Jun., 2010"	"2010/06"	15	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Aug., 2010"	"2010/08"	14	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Oct., 2010"	"2010/10"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Jan., 2011"	"2011/01"	14	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"May, 2011"	"2011/05"	16	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Jun., 2011"	"2011/06"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Oct., 2011"	"2011/10"	13	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Nov., 2011"	"2011/11"	16	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Apr., 2012"	"2012/04"	14	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Jul., 2012"	"2012/07"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Aug., 2012"	"2012/08"	12	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Sep., 2012"	"2012/09"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	"85+ years"	"85+"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
