"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Adams County, WI"	"55001"	"65-74 years"	"65-74"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	"65-74 years"	"65-74"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	"75-84 years"	"75-84"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	"75-84 years"	"75-84"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	"75-84 years"	"75-84"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	"75-84 years"	"75-84"	"Apr., 2017"	"2017/04"	10	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	"75-84 years"	"75-84"	"Sep., 2017"	"2017/09"	11	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	"85+ years"	"85+"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable
	"Ashland County, WI"	"55003"	"75-84 years"	"75-84"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Ashland County, WI"	"55003"	"85+ years"	"85+"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Ashland County, WI"	"55003"	"85+ years"	"85+"	"Feb., 2017"	"2017/02"	11	Not Applicable	Not Applicable
	"Ashland County, WI"	"55003"	"85+ years"	"85+"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Jan., 2017"	"2017/01"	14	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Oct., 2017"	"2017/10"	10	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Dec., 2017"	"2017/12"	10	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Apr., 2018"	"2018/04"	13	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"May, 2018"	"2018/05"	10	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Aug., 2018"	"2018/08"	11	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"65-74 years"	"65-74"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Mar., 2016"	"2016/03"	14	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Jun., 2016"	"2016/06"	20	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Aug., 2016"	"2016/08"	15	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Dec., 2016"	"2016/12"	17	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Jan., 2017"	"2017/01"	10	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Mar., 2017"	"2017/03"	15	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Apr., 2017"	"2017/04"	14	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"May, 2017"	"2017/05"	19	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Aug., 2017"	"2017/08"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Oct., 2017"	"2017/10"	12	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Nov., 2017"	"2017/11"	18	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Dec., 2017"	"2017/12"	13	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Jan., 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	"75-84 years"	"75-84"	"Mar., 2018"	"2018/03"	11	Not Applicable	Not Applicable
