"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Jan., 2019"	"2019/01"	33	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Feb., 2019"	"2019/02"	38	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Mar., 2019"	"2019/03"	36	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Apr., 2019"	"2019/04"	37	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"May, 2019"	"2019/05"	45	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Jun., 2019"	"2019/06"	30	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Jul., 2019"	"2019/07"	39	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Aug., 2019"	"2019/08"	34	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Sep., 2019"	"2019/09"	29	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Oct., 2019"	"2019/10"	39	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Nov., 2019"	"2019/11"	40	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Dec., 2019"	"2019/12"	37	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Jan., 2020 "	"2020/01"	30	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Feb., 2020 "	"2020/02"	28	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Mar., 2020 "	"2020/03"	37	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Apr., 2020 "	"2020/04"	52	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"May, 2020 "	"2020/05"	44	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Jun., 2020 "	"2020/06"	51	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Jul., 2020 "	"2020/07"	39	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Aug., 2020 "	"2020/08"	47	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Sep., 2020 "	"2020/09"	39	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Oct., 2020 "	"2020/10"	58	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Nov., 2020 "	"2020/11"	41	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Dec., 2020 "	"2020/12"	49	Not Applicable	Not Applicable
	"Adams County, CO"	"08001"	"65-74 years"	"65-74"	"Jan., 2019"	"2019/01"	47	Not Applicable	Not Applicable
