"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Jan., 2014"	"2014/01"	17	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Feb., 2014"	"2014/02"	10	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Mar., 2014"	"2014/03"	12	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Apr., 2014"	"2014/04"	14	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"May, 2014"	"2014/05"	14	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Sep., 2014"	"2014/09"	11	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Jul., 2015"	"2015/07"	12	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"55-64 years"	"55-64"	"Nov., 2015"	"2015/11"	11	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Jan., 2014"	"2014/01"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Feb., 2014"	"2014/02"	16	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Mar., 2014"	"2014/03"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Apr., 2014"	"2014/04"	12	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Jun., 2014"	"2014/06"	15	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Jul., 2014"	"2014/07"	10	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Aug., 2014"	"2014/08"	14	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Jan., 2015"	"2015/01"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Feb., 2015"	"2015/02"	12	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Jun., 2015"	"2015/06"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Jul., 2015"	"2015/07"	15	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Aug., 2015"	"2015/08"	11	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Oct., 2015"	"2015/10"	15	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"65-74 years"	"65-74"	"Dec., 2015"	"2015/12"	12	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"75-84 years"	"75-84"	"Jan., 2014"	"2014/01"	18	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"75-84 years"	"75-84"	"Feb., 2014"	"2014/02"	17	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"75-84 years"	"75-84"	"Mar., 2014"	"2014/03"	18	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"75-84 years"	"75-84"	"Apr., 2014"	"2014/04"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"75-84 years"	"75-84"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
